bullet_point,category,category_url,clickthrough_url,close_date,currency,funds_raised_amount,funds_raised_percent,image_url,is_indemand,is_pre_launch,is_promoted,is_proven,offered_by,open_date,perk_goal_percentage,perks_claimed,price_offered,price_retail,product_stage,project_id,project_type,source_url,tagline,tags,title
"null","Art","/explore/art","/projects/ash-and-neill-art-residency-fund","2023-02-05T23:59:59-08:00","USD","125","0.0625","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/wcqesm6c1nwfun4y6d4u.jpg","false","false","false","false","null","2022-12-07T00:00:00-08:00","null","null","null","null","null","2796198","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Neill and I have been offered a 2-week artist residency together in March 2023!","[""cars"",""community"",""professional"",""other""]","Ash and Neill Art Residency Fund"
"null","Art","/explore/art","/projects/the-four-elements--2","2022-11-10T23:59:59-08:00","USD","1866","0.1244","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/jeu24n2kzsukmruqscyp.jpg","false","false","false","false","null","2022-09-11T00:00:00-07:00","null","null","null","null","null","2780087","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Art and photography exhibition.","[""other""]","The Four Elements"
"null","Art","/explore/art","/projects/macramepontocom","2022-11-24T23:59:59-08:00","EUR","492","0.140571428571","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/zgcnsnnp5naoqfofpnlk.jpg","false","false","false","false","null","2022-10-10T00:00:00-07:00","null","null","null","null","null","2785515","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","A maior plataforma de macrame moderno do Brasil e Portugal","[""websites"",""community""]","MACRAMEPONTOCOM"
"null","Art","/explore/art","/projects/tuftitties-calendar","2018-08-24T23:59:59-07:00","USD","780","0.173333333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/f4kjluzi1zolb3qg5s1s.jpg","false","false","false","false","null","2018-08-04T01:34:02-07:00","null","null","null","null","null","2404087","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Real Women. Real Tuf. Inspiring and intriguing photos of women in Southeast Alaska.","[""beauty"",""adventure"",""beer"",""women""]","TufTitties Calendar"
"null","Art","/explore/art","/projects/frostbook-get-this-artist-to-the-arctic","2018-09-01T23:59:59-07:00","GBP","347","0.039476678043","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/wyiofihh9jr4d4ggecml.jpg","false","false","false","false","null","2018-08-25T00:00:00-07:00","null","null","null","null","null","2402033","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","The Arctic Circle Expedition 2018
A collaborative expedition for change with artists and scientists","[""adventure"",""social innovations"",""documentary"",""community""]","FrostBook - Get this Artist to the Arctic!"
"null","Art","/explore/art","/projects/skylabyrinth-at-afrikaburn","2018-11-19T23:59:59-08:00","USD","3935","0.0787","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/tjadgxpzysmzif5akiak.jpg","false","false","false","false","null","2018-09-20T00:00:00-07:00","null","null","null","null","null","2414206","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","SkyLabyrinth is the design and build of the world’s first 3D labyrinth at AfrikaBurn.","[""burning man"",""festival"",""design"",""community""]","SkyLabyrinth  at AfrikaBurn"
"null","Art","/explore/art","/projects/pastel-art-supplies","2018-09-02T23:59:59-07:00","AUD","300","0.6","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/vhcbqluvdqy2plsxijef.jpg","false","false","false","false","null","2018-08-13T22:16:14-07:00","null","null","null","null","null","2408258","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","I am donating a piece of art to a Sun Bear conservation fundraiser, and need some Pan Pastels.","[""design"",""community""]","Pastel Art Supplies "
"null","Art","/explore/art","/projects/tom-hyatt-lost-in-a-dream","2018-07-01T23:59:59-07:00","GBP","1961","0.7844","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/czdfnhisj4c0nlye5cpi.jpg","false","false","false","false","null","2018-05-24T04:37:12-07:00","null","null","null","null","null","2378491","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Photo Book/Exhibition/Music Festival","[""books"",""album"",""festival"",""guitars"",""music video""]","Tom Hyatt -- Lost in a Dream"
"null","Art","/explore/art","/projects/burning-bloco-carnaval","2018-07-08T23:59:59-07:00","USD","410","0.041","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/kl29tcrcpxjibokecuo1.jpg","false","false","false","false","null","2018-05-09T08:39:10-07:00","null","null","null","null","null","2374887","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Support a Dream to happen, carnaval bloco from rio de janeiro in Burningman 2018.","[""burning man"",""music video""]","BURNING BLOCO - CARNAVAL"
"null","Art","/explore/art","/projects/diasporan","2018-07-01T23:59:59-07:00","USD","3155","0.3155","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/kvovpjdziohp3k2qddtr.jpg","false","false","false","false","null","2018-06-01T09:06:00-07:00","null","null","null","null","null","2372112","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","We are trying to tell the story of immigrants through short animations
(Youtube: NutzDesign Channel)","[""animation"",""indie"",""community""]","Diasporan"
"null","Art","/explore/art","/projects/help-birth-ladyscumbag","2018-04-19T23:59:59-07:00","USD","5900","0.59","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/dyoszeqznhscnph2egm7.jpg","false","false","false","false","null","2018-02-18T18:29:18-08:00","null","null","null","null","null","2336616","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","An interactive art exhibit and website that brings femmes together to create Our own privilege.","[""female founders"",""websites""]","Help birth LADYSCUMBAG"
"null","Art","/explore/art","/projects/help-contagious-spirit-raise-1-550","2018-02-28T23:59:59-08:00","USD","480","0.309677419355","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/xhnzqciduxgor9fhxrfc.jpg","false","false","false","false","null","2018-02-13T12:34:30-08:00","null","null","null","null","null","2338379","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","HELP US RAISE $1,550 FOR VIDEO/PHOTO PRODUCTION & MARKETING!","[""other""]","Help Contagious Spirit Raise $1,550!"
"null","Art","/explore/art","/projects/gerard-chenet-architecture-and-poems","2018-04-18T23:59:59-07:00","EUR","75","0.125","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/aivhiulgkhvkskarwx2q.jpg","false","false","false","false","null","2018-03-09T14:13:45-08:00","null","null","null","null","null","2341809","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Mon dernier mot - Je t´aime ma vie","[""other""]","Gerard Chenet - Architecture and Poems"
"null","Art","/explore/art","/projects/cee-a-world-of-music-cd2-youngblood-productions","2016-12-18T23:59:59-08:00","USD","460","0.102222222222","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/euayjeugfbhrqdqp1btu.jpg","false","false","false","false","null","2016-11-18T14:56:48-08:00","null","null","null","null","null","1956381","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Cee Major New Album of Artist around the world ""Cee a World of Music"" CD2 YoungBlood Productions","[""other""]","Cee a World of Music CD2 YoungBlood Productions"
"null","Art","/explore/art","/projects/the-studio-at-la-sierra-artist-residency","2017-01-26T23:59:59-08:00","USD","3440","0.057333333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/nj9ifj5kkx7tmi9trsxf.jpg","false","false","false","false","null","2016-12-17T09:39:01-08:00","null","null","null","null","null","1956630","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Help us build a Live/ Work Studio for International Artists in the Heart of the World","[""other""]","The Studio at La Sierra Artist Residency"
"null","Art","/explore/art","/projects/von-schwartz-disrupted-spaces-are-going-to-tokyo","2017-04-15T23:59:59-07:00","USD","605","0.108035714286","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/obs5j1vwsxq0mbjawxs4.jpg","false","false","false","false","null","2017-03-21T01:01:29-07:00","null","null","null","null","null","2056943","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Help Marcelo Von Schwartz to send his work to Tokyo and get interesting rewards.","[""other""]"," Von Schwartz Disrupted Spaces are going to Tokyo!"
"null","Art","/explore/art","/projects/container-art-gallery","2017-07-14T23:59:59-07:00","USD","4595","0.4595","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/cufuec9qwvphyfetve60.jpg","false","false","false","false","null","2017-05-24T13:55:20-07:00","null","null","null","null","null","2098343","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Help us outfit a shipping container as a mobile art gallery for Washington, D.C.","[""social innovations"",""community""]","Container Art Gallery"
"null","Art","/explore/art","/projects/online-art-exhibit-by-maakboards","2017-08-05T23:59:59-07:00","USD","1462","0.091375","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/tdr1emlngrbam5wg59xa.jpg","false","false","false","false","null","2017-06-06T00:43:44-07:00","null","null","null","null","null","2111339","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","MAAKboards seeks to showcase artwork and beautiful handpainted surfboards: A new ONLINE EXHIBITION","[""other""]","Online Art Exhibit by MAAKboards"
"null","Art","/explore/art","/projects/canvas-craze-game","2017-01-04T23:59:59-08:00","USD","352","0.010057142857","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/czyonlvyxj2dzjddsvup.jpg","false","false","false","false","null","2016-11-05T12:39:07-07:00","null","null","null","null","null","1940113","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Welcome to Canvas Craze, the portable party game for the hidden artist in you!","[""other""]","Canvas Craze Game"
"null","Art","/explore/art","/projects/unico-the-art-of-class-app","2016-12-15T23:59:59-08:00","GBP","420","0.014","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ycjp2wtnngz7ybi4uay1.jpg","false","false","false","false","null","2016-10-16T06:58:55-07:00","null","null","null","null","null","1903317","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Vintage Art at Your Fingertips","[""apps"",""mobile apps""]","ÚNICO - the Art of Class app"
"null","Art","/explore/art","/projects/giving-beauty-giving-back-in-ethiopia","2017-08-02T23:59:59-07:00","USD","2003","0.267066666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/bgohpbgp14pgbqwl4ava.jpg","false","false","false","false","null","2017-06-28T01:06:26-07:00","null","null","null","null","null","2150896","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Giving Beauty; a short doc on the art of tribeswomen in Ethiopia. Giving Back; help them earn income","[""beauty"",""female founders""]","Giving Beauty & Giving Back in Ethiopia"
"null","Art","/explore/art","/projects/help-yvette-exhibit-her-work-at-expo-chicago","2017-06-24T23:59:59-07:00","USD","2872","0.718","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/dhssfunu3q0nfiokxtew.jpg","false","false","false","false","null","2017-05-15T08:23:11-07:00","null","null","null","null","null","2097375","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Frosting, immigration, and the American Dream in a curated booth at EXPO Chicago September 2017","[""other""]","Help Yvette Exhibit her work at Expo Chicago!"
"null","Art","/explore/art","/projects/argha-noah-x-harp-transmission-2017","2017-08-22T23:59:59-07:00","USD","936","0.03744","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/mgsi1enbjmducp1zglmi.jpg","false","false","false","false","null","2017-07-11T09:29:00-07:00","null","null","null","null","null","2136230","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Help us create a new civic space for all Atlantans!","[""social innovations"",""community""]","Argha Noah x Harp Transmission 2017"
"null","Art","/explore/art","/projects/let-s-make-rugs","2023-05-09T23:59:59-07:00","USD","1810","0.548484848485","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/qh7jdqkmunfchpengwww.jpg","false","false","false","false","null","2023-04-03T00:00:00-07:00","null","null","null","null","null","2816096","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Help me build out my L.A. studio to make custom rugs, wall art, AND teach tufting workshops.","[""design"",""community"",""students"",""first-time founders"",""other""]","Let's Make Rugs!"
"null","Art","/explore/art","/projects/under-the-skin-a-raw-look-at-mental-illness","2020-10-25T23:59:59-07:00","USD","3465","0.495","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/jeccuaujp24ncvkrgogi.jpg","false","false","false","false","null","2020-08-26T00:00:00-07:00","null","null","null","null","null","2589934","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","A hyper-realistic sculpture exhibit of the effects mental illness can have on the body.","[""indie"",""community"",""lgbtq""]","Under the Skin: A Raw Look at Mental Illness"
"null","Art","/explore/art","/projects/the-dream-car-project","2015-08-13T23:59:59-07:00","USD","290","0.145","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/pj7qg1jycgadztrajlzq.jpg","false","false","false","false","null","2015-07-09T13:43:55-07:00","null","null","null","null","null","1309062","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","I'm Marissa. I have Cerebral Palsy.  Support the Dream Car so I can have mobility at Burning Man. ","[""other""]","The Dream Car Project"
"null","Art","/explore/art","/projects/the-parallel-georgia-project","2015-07-23T23:59:59-07:00","USD","130","0.043333333333","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/sapcyxczch1w5yvquuqb.jpg","false","false","false","false","null","2015-06-23T18:05:45-07:00","null","null","null","null","null","1320667","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Help support Georgia creators in making and exhibiting their work!","[""other""]","The Parallel Georgia Project"
"null","Art","/explore/art","/projects/get-tanja-to-lara--2","2015-07-31T23:59:59-07:00","GBP","4020","0.268","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/eedprgzl1wpjjholp7mp.jpg","false","false","false","false","null","2015-07-01T05:12:03-07:00","null","null","null","null","null","1320240","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Full time painter, accepted at renowned atelier school, seeks funding for tuition fees from Sep 2015","[""other""]","Get Tanja To LARA"
"null","Art","/explore/art","/projects/bettie-page-lost-and-found","2015-10-30T23:59:59-07:00","USD","1625","0.054166666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/spanejoqb1hi42by5wsi.jpg","false","false","false","false","null","2015-09-15T20:22:32-07:00","null","null","null","null","null","1322471","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","The complete and untold story of The Queen of Pin-ups by Greg Theakston, creator of The Betty Pages!","[""other""]","Bettie Page: Lost and Found"
"null","Art","/explore/art","/projects/cuberosity-project-burning-man-2015-and-beyond","2015-07-26T23:59:59-07:00","USD","2114","0.176166666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/r9yadv5rztthrp9qy8di.jpg","false","false","false","false","null","2015-07-06T11:54:41-07:00","null","null","null","null","null","1328078","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Fractured Atlas Fiscally Sponsored Campaign","[""other""]","Cuberosity Project - Burning Man 2015 and Beyond"
"null","Art","/explore/art","/projects/incantiere-di-cultura","2015-09-11T23:59:59-07:00","EUR","11","0.011","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/pbp9keqf1hfutqo59wbu.jpg","false","false","false","false","null","2015-07-13T15:41:50-07:00","null","null","null","null","null","1352966","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Aprire l'ex Convento di San Domenico a Venosa.  Oggi, è un cantiere chiuso da oltre 20 anni.","[""other""]","InCantiere di Cultura"
"null","Art","/explore/art","/projects/keshia-thomas-keshia-s-h-e-a-r-t","2015-09-29T23:59:59-07:00","USD","255","0.0255","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/lwflgt0fxaecrolnlomz.jpg","false","false","false","false","null","2015-07-31T10:35:45-07:00","null","null","null","null","null","1372059","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Keshia's H.E.A.R.T. To help hope, equality, acceptance, respect, and tranquility override disparity.","[""other""]","Keshia Thomas: Keshia's H.E.A.R.T"
"null","Art","/explore/art","/projects/marginal-visibility","2015-10-03T23:59:59-07:00","GBP","245","0.49","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/psmjuw2q6ifw11ikeu8h.jpg","false","false","false","false","null","2015-08-14T09:09:33-07:00","null","null","null","null","null","1395052","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Marginal Visibility by artist Rosanne Robertson linking mental health awareness & contemporary art.","[""other""]","Marginal Visibility"
"null","Art","/explore/art","/projects/the-dream-of-an-artist--2","2015-09-17T23:59:59-07:00","USD","4660","0.310666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/a0ek561ngkjvarsyxiv8.jpg","false","false","false","false","null","2015-08-18T09:43:55-07:00","null","null","null","null","null","1387193","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","I am giving a dream a go, i'm an artist seeking funding to fulfill an academic art education.","[""other""]","The Dream of an Artist"
"null","Art","/explore/art","/projects/cny-playhouse-3-year-fundraising-campaign","2015-11-03T23:59:59-08:00","USD","1175","0.391666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/ad7sr5tmyklcskoqnu7x.jpg","false","false","false","false","null","2015-09-19T12:28:43-07:00","null","null","null","null","null","1431445","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","After 3 years of stage, cabaret, stand up comedy, magic, and improv shows we are looking to grow!","[""other""]","CNY Playhouse 3 year Fundraising Campaign"
"null","Art","/explore/art","/projects/getting-to-the-end-of-my-phd","2015-10-30T23:59:59-07:00","GBP","1865","0.746","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/sjeuxs2x8ttwvllgjts1.jpg","false","false","false","false","null","2015-09-30T07:55:29-07:00","null","null","null","null","null","1463759","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","I will have to drop out from my PhD if I cannot pay my outstanding fees.. it will be a door closing","[""other""]","Getting to the end... of my PhD!"
"null","Art","/explore/art","/projects/light-my-fire-wood-fired-kiln-rebuilding-project","2015-11-27T23:59:59-08:00","USD","1896","0.486153846154","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/kfa8a0mxmnandbn2tcip.jpg","false","false","false","false","null","2015-10-28T14:08:47-07:00","null","null","null","null","null","1420206","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Repair, redesign and rebuild an essential tool of my pottery business. Please help to Light My Fire!","[""other""]","Light My Fire! Wood-fired Kiln Rebuilding Project"
"null","Art","/explore/art","/projects/flotte-der-freiheit","2015-09-08T23:59:59-07:00","EUR","105","0.21","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/swi54rdvzrvkincxt6sp.jpg","false","false","false","false","null","2015-09-05T05:36:27-07:00","null","null","null","null","null","1423463","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Wir holen Menschen auf der Flucht ab und bringen sie weiter.","[""other""]","Flotte der Freiheit"
"null","Art","/explore/art","/projects/ima-iyla-a-the-art-of-motherhood","2015-09-11T23:59:59-07:00","USD","3366","0.3366","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/lj5ft5ulvibgnkh1pn1u.jpg","false","false","false","false","null","2015-07-28T12:18:48-07:00","null","null","null","null","null","1313444","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","A bold, breakthrough art exhibit at the 2015 Jerusalem Biennale on the divine and earthly Mother.","[""other""]","Ima Iyla'a: The Art of Motherhood"
"null","Art","/explore/art","/projects/vovousa-mountain-festival","2015-08-14T23:59:59-07:00","EUR","1115","0.123888888889","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/wo44ia6hld4cbbfbrjxc.jpg","false","false","false","false","null","2015-07-15T14:24:00-07:00","null","null","null","null","null","1340436","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","It's time to take the Greek mountains personally!","[""other""]","Vovousa Mountain Festival"
"null","Art","/explore/art","/projects/the-big-hammock-at-adams-park","2015-09-01T23:59:59-07:00","USD","1103","0.298108108108","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/owxtsuesznkggdzubstv.jpg","false","false","false","false","null","2015-07-28T13:17:24-07:00","null","null","null","null","null","1373545","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Come join us at Adams Park in Roslindale to re-experience The Big Hammock this August!","[""other""]","The Big Hammock at Adams Park!"
"null","Art","/explore/art","/projects/le-miraculeux-nivellement-du-plancher","2015-12-11T23:59:59-08:00","CAD","4002","0.4002","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/o3ivxbj0gwanhhwi98pi.jpg","false","false","false","false","null","2015-10-29T07:11:33-07:00","null","null","null","null","null","1491679","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Devenez un héros et aidez-nous à mettre fin à cette pente qui brise tant de rêves. Faites un don !","[""comedy""]","Le miraculeux nivellement du plancher"
"null","Art","/explore/art","/projects/blank--403","2016-03-13T23:59:59-07:00","USD","8","0.0008","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/smdatmm4o32p5obyc5eo.jpg","false","false","false","false","null","2016-01-13T11:19:31-08:00","null","null","null","null","null","1599688","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","_blank page","[""other""]","blank"
"null","Art","/explore/art","/projects/benni-skate-tisch","2015-11-29T23:59:59-08:00","EUR","1336","0.222666666667","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/wferzrzmlozwiwvahcyw.jpg","false","false","false","false","null","2015-10-30T05:50:27-07:00","null","null","null","null","null","1508831","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Benni, der Rebell unter den Möbeln. 
Für junge Leute, die so leben wollen, wie sie sich fühlen.","[""other""]","Benni Skate-Tisch"
"null","Art","/explore/art","/projects/bedtime-stories","2016-03-27T23:59:59-07:00","USD","1322","0.372394366197","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/zsa3xktf9dniz463z829.jpg","false","false","false","false","null","2016-02-29T15:37:24-08:00","null","null","null","null","null","1623181","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Enter a room where nightmares lurk in every shadow, and posses the walls around you.","[""horror""]","Bedtime Stories"
"null","Art","/explore/art","/projects/new-art-from-syria-exhibition","2016-01-09T23:59:59-08:00","USD","800","0.01","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/s69tkuy5y75fmpxx3mrg.jpg","false","false","false","false","null","2015-11-10T03:02:03-08:00","null","null","null","null","null","1499083","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","New exhibition of talented emerging Syrian artists in London. Untold stories, conflicting realities.","[""other""]","New Art from Syria Exhibition!"
"null","Art","/explore/art","/projects/mega-man-ragestick-2-0","2016-03-24T23:59:59-07:00","USD","355","0.355","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/kxjjqjsuyxevk52u86uw.jpg","false","false","false","false","null","2016-01-24T20:26:46-08:00","null","null","null","null","null","1552805","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","After 5 years of raging, it's time to build a new and improved Mega Man 2.0","[""festival""]","Mega Man Ragestick 2.0"
"null","Art","/explore/art","/projects/walls-of-war-national-exhibit","2017-01-02T23:59:59-08:00","USD","120","0.0024","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/w7jykae12soljktwclp8.jpg","false","false","false","false","null","2016-11-03T14:56:57-07:00","null","null","null","null","null","1545393","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","A unique book & breathtaking exhibition of the captivating artwork created during the War on Terror.","[""other""]","Walls of War National Exhibit"
"null","Art","/explore/art","/projects/a-new-way-of-doing-circus-strapline","2016-02-07T23:59:59-08:00","GBP","455","0.182","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/xqqzojbnf3ee0gkvuq5g.jpg","false","false","false","false","null","2015-12-09T03:29:19-08:00","null","null","null","null","null","1525285","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Balancing and flying in one go","[""design""]","A new way of doing circus - Strapline"
"null","Art","/explore/art","/projects/changing-landscape-photographic-reasearch-in-egypt","2016-01-17T23:59:59-08:00","EUR","100","0.02","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/k2jsap9a98tiwcafmuoh.jpg","false","false","false","false","null","2015-11-18T06:10:31-08:00","null","null","null","null","null","1538143","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Project of research about the changing landscape along Red Sea coast. Supported by Townhouse Gallery","[""other""]","CHANGING LANDSCAPE Photographic Reasearch in Egypt"
"null","Art","/explore/art","/projects/nceca-research-trip-the-kestrel-clay-throw-down","2016-02-25T23:59:59-08:00","USD","270","0.27","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/b9r4wuuc2uwbcvyplgqw.jpg","false","false","false","false","null","2016-02-04T20:27:15-08:00","null","null","null","null","null","1633318","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","Help two artists develop their careers by sending them to THE national conference for ceramics!","[""other""]","NCECA Research Trip! The Kestrel Clay Throw Down!"
"null","Art","/explore/art","/projects/vrface-oculus-rift-and-gearvr-stickers","2016-04-14T23:59:59-07:00","USD","8","0.016","https://c1.iggcdn.com/indiegogo-media-prod-cld/image/upload/c_fill,f_auto,h_273,w_273/byurfiead77gewshjnzf.jpg","false","false","false","false","null","2016-03-15T09:42:39-07:00","null","null","null","null","null","1678979","campaign","https://www.indiegogo.com/explore/all?project_timing=all&sort=trending","With VRface, we want to give everyone the ability to add their own unique flair to Rift & GearVR.","[""vr""]","VRFace: Oculus Rift and GearVR Stickers"
